0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.013752983735644785,0.0,0.0
-0.02444225203767457,0.012471654029962679,0.0
-0.053144252496735774,0.028350971105823432,0.0
-0.05158830414030009,0.0268992174668158,0.0
-0.07025176214095183,0.024469188232671826,0.0
-0.10308292833388279,0.030974453912606902,0.0
-0.12344889322023209,0.031759986594397764,0.0
-0.10985883742359356,0.014890914069331204,0.0
-0.08152679259852519,-0.011035625705575872,0.0
-0.049652781520431344,-0.03383032932906914,0.0
-0.01960737371081705,-0.04581439219025092,0.0
0.0,-0.037418427627427704,0.0
0.024572060640436696,-0.018209275988969032,0.0
0.04504554668158367,0.0,0.0
0.04412768759586945,0.021469606705298537,0.0
0.024950318422432557,0.019397054723624192,0.0
0.011332897416530012,0.0,0.0
0.015925266770064474,-0.01517143840582233,0.0
0.02319301447611474,-0.014685354363336595,0.0
0.02040352356558139,0.0,0.0
0.010492062770636048,0.012637819815184151,0.0
0.0,0.032492417383227806,0.0
-0.012422071929347248,0.025658311196519887,0.0
0.0,0.0,0.0
0.0,-0.014703714228329667,0.0
-0.011780155436226491,-0.014096268392256278,0.0
-0.017566765761188045,-0.01770708447413108,0.0
-0.021794037331688585,0.0,0.0
-0.02649264740019339,0.0,0.0
-0.030259604234043176,0.0,0.0
-0.030320986584456623,0.0,0.0
-0.027055944897961322,0.0,0.0
-0.02589742992746919,0.0,0.0
-0.03059438338559984,0.0,0.0
-0.03799224194361362,0.0,0.0
-0.03912210417953458,0.0,0.0
-0.034654265825524146,0.0,0.0
-0.03362303677559606,0.0,0.0
-0.032137614159556245,0.0,0.0
-0.025078021774858412,0.019844469395413095,0.0
-0.019476748722713606,0.022051457713554934,0.0
-0.022941652847466416,0.01684145908702256,0.0
-0.01742923610595399,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.013911485191413768,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.015729898194380802,0.014417937679273851,0.0
0.017180372865982223,0.02803674363339273,0.0
0.0,0.042369189939277435,0.0
-0.01421883691468332,0.052857928229399775,0.0
-0.024901604214795016,0.056979836282216506,0.0
-0.024882554266570052,0.05580686937256929,0.0
-0.02781741896631252,0.0501501893134034,0.0
-0.035671208103409936,0.04954324484219089,0.0
-0.03982844638457731,0.04453883788208293,0.0
-0.03833543260297415,0.0467128964967751,0.0
-0.028050817724343792,0.04957407122721244,0.0
-0.015281316157632154,0.04998413439965585,0.0
-0.010370253094630445,0.05161636831717839,0.0
-0.01475686455088946,0.05177098165787933,0.0
-0.021120461713343842,0.0486654912946993,0.0
-0.02067494577843424,0.04472606874423038,0.0
-0.017375472841620894,0.04746518543783365,0.0
-0.017228170210445017,0.057089944551982214,0.0
-0.021256040297911595,0.0612388897726269,0.0
-0.021817877685140187,0.061895460686680115,0.0
-0.019438495698073356,0.05501546333834259,0.0
-0.013119432844499158,0.050547458650616967,0.0
0.0,0.04809410928457619,0.0
0.0,0.04754279233895481,0.0
0.0,0.05162837597047237,0.0
0.0,0.043444452445930704,0.0
0.01368411487627446,0.028473656221548127,0.0
0.02518860219117141,0.021901593631326682,0.0
0.030068411208664957,0.013038342775313683,0.0
0.023355091604642546,0.0,0.0
0.013287920575106162,0.0,0.0
0.0,0.0,0.0
0.014184022227267964,0.0,0.0
0.03147478042656368,0.02338534466506792,0.0
0.042446652258843046,0.027048965809500773,0.0
0.04151287455173668,0.02402863216353529,0.0
0.03473075009982567,0.019419859850062664,0.0
0.028504769730876733,0.014494491771828742,0.0
0.023466885655646454,0.0,0.0
0.017050016620315175,0.0,0.0
0.010753850564672795,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.011402530793811498,0.0,0.0
-0.01531348925633669,0.0,0.0
-0.015775562247355324,0.0,0.0
-0.019462169115793473,0.0,0.0
-0.023601069658658817,0.0,0.0
-0.0246326021707112,0.012162761212334405,0.0
-0.023756511814755597,0.014682275581774476,0.0
-0.021889114209206632,0.014453159398162635,0.0
-0.020531013488354632,0.01186130036361318,0.0
-0.01641248427168279,0.0,0.0
-0.010127105526706905,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.011620548351971344,0.0,0.0
0.012232263350677957,0.0,0.0
0.011607561731797219,0.0,0.0
0.010675364890593156,0.0,0.0
0.01000454457993569,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
